lon,lat,temp_max,temp_min,humidity,rainfall,NDVI,EVI,SAVI
118.5524653315581,-31.527498551685355,33.72094697671949,16.646335428369564,21.78225083841269,0.0,0.15,0.1,0.12
118.3890286096956,-31.400441665483346,30.833845122862122,15.704794827402663,30.149804087905807,0.0,0.15,0.1,0.12
118.51596468979488,-31.439183414435337,31.665756572427178,15.067926996263516,23.326123339467294,0.0,0.15,0.1,0.12
118.56817998431589,-31.47956664644385,32.565159900976596,12.810593865466409,22.981757683790015,0.0,0.15,0.1,0.12
118.62087112779179,-31.59771584930392,31.502617747632907,17.027200213139434,20.224387103253235,0.0,0.15,0.1,0.12
118.34385683274218,-31.29535831390381,35.21469115203998,14.934598320676177,27.117995327967307,0.0,0.15,0.1,0.12
118.40972636632372,-31.47008614047147,32.9819499032765,13.660166328579423,35.31262459621573,0.0,0.15,0.1,0.12
118.31096640533217,-31.57215099527169,33.469755572099636,10.255475573436701,19.662335428728635,0.0,0.15,0.1,0.12
118.64699340086335,-31.502896259649084,33.325762537334825,15.944970189898727,25.12109728336379,0.0,0.15,0.1,0.12
118.62080038716972,-31.484348098988427,34.34694771497065,19.544503193339487,32.061102777077146,0.0,0.15,0.1,0.12
118.46598285211223,-31.31898484177325,32.36204311740742,19.32251842909574,24.601793043771423,0.0,0.15,0.1,0.12
118.58681331775057,-31.35655424777544,29.406336104088307,15.085807486827456,27.26185898124867,0.0,0.15,0.1,0.12
118.45838319090882,-31.342278042543462,32.799375903505286,14.79557587927644,19.688032359265602,0.0,0.15,0.1,0.12
118.49943427520111,-31.64558749422854,30.69728621241634,16.937548512150048,27.141535486038244,0.0,0.15,0.1,0.12
118.28564977284641,-31.483538400728094,30.942766636500487,14.003229121623416,24.064278674977256,0.0,0.15,0.1,0.12
118.55210816819873,-31.45746233934587,33.17272803751019,16.603583799638933,29.928649978399314,0.0,0.15,0.1,0.12
118.30108539345409,-31.642323089270775,34.47656614286727,17.53216055676938,30.936930257823754,0.0,0.15,0.1,0.12
118.58042705210102,-31.546074716501984,32.042543153472124,18.453866447768615,37.94781821009307,0.0,0.15,0.1,0.12
118.56281123506815,-31.345884070751147,32.61766602519793,15.799691847040094,27.898165866067878,0.0,0.15,0.1,0.12
118.5334978790972,-31.5951561177084,35.404429889270475,15.592652499646068,26.628981582910832,0.0,0.15,0.1,0.12
118.26446415220991,-31.435875947418964,32.481506358977136,14.244034826486878,25.97192150788668,0.0,0.15,0.1,0.12
118.37125134237813,-31.563919251193102,37.20336622836079,14.34623929192028,23.23416853594656,0.0,0.15,0.1,0.12
118.35524502796434,-31.64515169014244,33.13101929126309,15.547042216196946,26.692419217308455,0.0,0.15,0.1,0.12
118.39405456298861,-31.55351941696018,28.478474481688366,16.734731013632356,23.522992949304854,0.0,0.15,0.1,0.12
118.28505709870554,-31.259650498035978,33.506683242209064,17.827169252466497,25.84230488134807,0.0,0.15,0.1,0.12
118.62478312921243,-31.329385155246804,32.762316769765555,14.39364209863931,31.5879876780398,0.0,0.15,0.1,0.12
118.47152089628496,-31.266169342271585,34.57950550816549,18.985377137919045,19.967287173601793,0.0,0.15,0.1,0.12
118.37220972426321,-31.454858382429453,33.34636270253991,15.457752797914862,30.699392805645225,0.0,0.15,0.1,0.12
118.40879260682972,-31.606105520529,31.723088032032454,15.957265411303128,31.58557533669933,0.0,0.15,0.1,0.12
118.42888101620194,-31.430816204410522,29.551403527421268,14.505576641704353,24.409657365044605,0.0,0.15,0.1,0.12
118.49023773334424,-31.468249066176014,31.58195348542795,11.151519479454116,14.390725504957027,0.0,0.15,0.1,0.12
118.4562717710786,-31.312257166904153,30.2989590915814,17.7680907927221,21.960890064527838,0.0,0.15,0.1,0.12
118.61775678928578,-31.610766967686303,30.838953100390555,17.473687794184865,31.484972732805545,0.0,0.15,0.1,0.12
118.44878539316234,-31.45470354519129,33.17715680884122,15.437344885763574,24.88565968850559,0.0,0.15,0.1,0.12
118.64686320592934,-31.589980534122404,35.339809008702815,16.133981434449744,20.003488838525445,0.0,0.15,0.1,0.12
118.59056998309805,-31.520129629243975,32.789343059645965,17.0318784354082,22.47612539385891,0.0,0.15,0.1,0.12
118.33340420574294,-31.35505716904488,29.60823387592963,12.874908286226916,29.203100132522763,0.0,0.15,0.1,0.12
118.62223808585757,-31.459592748252494,32.889205336440284,14.94189464530741,27.7336678410069,0.0,0.15,0.1,0.12
118.2965465591542,-31.499644685941693,34.3932629732913,17.588529359243655,23.80533950415153,0.0,0.15,0.1,0.12
118.57697988339648,-31.492209488571984,30.780434191361234,13.491421153661502,23.165877940926563,0.0,0.15,0.1,0.12
118.40224931739064,-31.466221292637606,31.731965666654165,16.58711586433326,23.04120925478089,0.0,0.15,0.1,0.12
118.60118972817803,-31.335993382465176,32.02937638945839,13.28683639075319,20.387949077507486,0.0,0.15,0.1,0.12
118.59722267604299,-31.293166124423905,30.43020337383552,16.932859964867053,33.07687844734721,0.0,0.15,0.1,0.12
118.57237016004706,-31.267866125398427,33.29656086768772,15.928717035405032,23.3883976539433,0.0,0.15,0.1,0.12
118.56601217452283,-31.33523864549788,31.758103702784435,12.769736368188982,31.085792604127484,0.0,0.15,0.1,0.12
118.37187165563921,-31.523837241700793,32.839064887814054,18.329478708914344,32.60658025961226,0.0,0.15,0.1,0.12
